lr,loss_train,accuracy_validation
0.001,2.52858829498291,71.7
0.001,1.7682123184204102,71.7
0.001,1.9843275547027588,71.7
0.001,1.7718497514724731,71.7
0.001,1.7019504308700562,71.7
0.001,2.020447254180908,71.7
0.001,1.5413748025894165,71.7
0.001,1.8796207904815674,71.7
0.001,1.9233874082565308,71.7
0.001,1.7414300441741943,71.7
0.001,2.032268762588501,71.7
0.001,2.276531219482422,71.7
0.001,1.8400404453277588,71.7
0.001,1.9991676807403564,71.7
0.001,1.515864372253418,71.7
0.001,1.5208348035812378,71.7
0.001,1.9684908390045166,71.7
0.001,1.8940224647521973,71.7
0.001,1.7981806993484497,71.7
0.001,1.532379150390625,71.7
0.001,1.7243764400482178,71.7
0.001,1.3372106552124023,71.7
0.001,1.6531392335891724,71.7
0.001,1.8182473182678223,71.7
0.001,1.5861036777496338,71.7
0.001,1.9277211427688599,71.7
0.001,1.3926388025283813,71.7
0.001,1.4487186670303345,71.7
0.001,1.5519617795944214,71.7
0.001,1.7782704830169678,71.7
0.001,1.8647221326828003,71.7
0.001,1.5580836534500122,71.7
0.001,1.4856507778167725,71.7
0.001,1.3144710063934326,71.7
0.001,1.6589041948318481,71.7
0.001,1.2915761470794678,71.7
0.001,1.3430620431900024,71.7
0.001,1.560037612915039,71.7
0.001,1.255608081817627,71.7
0.001,1.434409499168396,71.7
0.001,1.577452540397644,71.7
0.001,1.3054643869400024,71.7
0.001,1.5774171352386475,71.7
0.001,1.6021556854248047,71.7
0.001,1.3972913026809692,71.7
0.001,1.2235749959945679,71.7
0.001,1.4729913473129272,71.7
0.001,1.1947910785675049,71.7
0.001,1.4331666231155396,71.7
0.001,1.3749314546585083,71.7
0.001,1.195827603340149,71.7
0.001,1.2522101402282715,71.7
0.001,1.2883033752441406,71.7
0.001,1.5022447109222412,71.7
0.001,1.3512529134750366,71.7
0.001,1.1831234693527222,71.7
0.001,1.3192930221557617,71.7
0.001,1.3430393934249878,71.7
0.001,1.1787892580032349,71.7
0.001,1.3440817594528198,71.7
0.001,1.1626144647598267,71.7
0.001,1.524767518043518,71.7
0.001,1.1247118711471558,71.7
0.001,1.2944674491882324,71.7
0.001,1.3863590955734253,71.7
0.001,1.1649185419082642,71.7
0.001,1.1946921348571777,71.7
0.001,1.2860260009765625,71.7
0.001,1.1319267749786377,71.7
0.001,1.1683026552200317,71.7
0.001,1.1807018518447876,71.7
0.001,1.028874158859253,71.7
0.001,1.1372729539871216,71.7
0.001,1.075728416442871,71.7
0.001,1.2359349727630615,71.7
0.001,1.2395837306976318,71.7
0.001,1.1067522764205933,71.7
0.001,1.0610259771347046,71.7
0.001,1.1100956201553345,71.7
0.001,1.2419768571853638,71.7
0.001,1.1186017990112305,71.7
0.001,0.9961680173873901,71.7
0.001,1.0408053398132324,71.7
0.001,0.8933243751525879,71.7
0.001,0.8846298456192017,71.7
0.001,1.1060361862182617,71.7
0.001,1.0505203008651733,71.7
0.001,0.9029248952865601,71.7
0.001,1.0312082767486572,71.7
0.001,1.1016972064971924,71.7
0.001,0.9887361526489258,71.7
0.001,1.145237922668457,71.7
0.001,1.0689003467559814,71.7
0.001,1.1757047176361084,71.7
0.001,1.2238824367523193,71.7
0.001,1.0347752571105957,71.7
0.001,1.0769283771514893,71.7
0.001,1.0070487260818481,71.7
0.001,1.097421646118164,71.7
0.001,1.0473837852478027,71.7
0.001,1.0666614770889282,71.7
0.001,0.9331742525100708,71.7
0.001,1.0385957956314087,71.7
0.001,0.9614613056182861,71.7
0.001,0.9351822137832642,71.7
0.001,1.1130201816558838,71.7
0.001,1.0510432720184326,71.7
0.001,0.6398035287857056,71.7
0.001,0.964506208896637,71.7
0.001,0.9609111547470093,71.7
0.001,0.9629598259925842,71.7
0.001,0.8949570655822754,71.7
0.001,0.9499560594558716,71.7
0.001,0.8790267705917358,71.7
0.001,0.7807444930076599,71.7
0.001,0.927556574344635,71.7
0.001,0.9305065870285034,71.7
0.001,0.9788176417350769,71.7
0.001,0.8643820285797119,71.7
0.001,1.069880723953247,71.7
0.001,1.0403989553451538,71.7
0.001,0.9617539644241333,71.7
0.001,0.8355947732925415,71.7
0.001,1.0176562070846558,71.7
0.001,0.7240685820579529,71.7
0.001,0.9238632321357727,71.7
0.001,0.8832864165306091,71.7
0.001,0.7535440325737,71.7
0.001,0.8130853176116943,71.7
0.001,0.9734855890274048,71.7
0.001,0.958984911441803,71.7
0.001,0.9384143352508545,71.7
0.001,0.949703574180603,71.7
0.001,0.7837342619895935,71.7
0.001,0.9990494847297668,71.7
0.001,0.9610824584960938,71.7
0.001,0.9439281225204468,71.7
0.001,0.7738284468650818,71.7
0.001,0.7985739707946777,71.7
0.001,0.8669235110282898,71.7
0.001,0.8597708344459534,71.7
0.001,0.8521563410758972,71.7
0.001,0.9044952392578125,71.7
0.001,0.8677568435668945,71.7
0.001,0.9195494651794434,71.7
0.001,0.7358092665672302,71.7
0.001,0.9294780492782593,71.7
0.001,0.8746516108512878,71.7
0.001,0.8438524603843689,71.7
0.001,0.8474766612052917,71.7
0.001,0.9985554814338684,71.7
0.001,0.9601788520812988,71.7
0.001,0.8563337326049805,71.7
0.001,0.7975323796272278,71.7
0.001,0.8656378388404846,71.7
0.001,1.1099621057510376,71.7
0.001,0.8729777932167053,71.7
0.001,0.8404906988143921,71.7
0.001,0.811541736125946,71.7
0.001,0.7990201711654663,71.7
0.001,0.9957990646362305,71.7
0.001,1.0473644733428955,71.7
0.001,0.8694233298301697,71.7
0.001,0.933637797832489,71.7
0.001,0.8629512786865234,71.7
0.001,0.9614928364753723,71.7
0.001,0.6771323680877686,71.7
0.001,1.0725696086883545,71.7
0.001,1.0287580490112305,71.7
0.001,0.9145006537437439,71.7
0.001,0.8432731032371521,71.7
