lr,loss_train,accuracy_validation
0.0001,2.7130982875823975,82.06
0.0001,2.3727071285247803,82.06
0.0001,2.215137004852295,82.06
0.0001,2.0670602321624756,82.06
0.0001,1.9181286096572876,82.06
0.0001,1.9244506359100342,82.06
0.0001,1.8296949863433838,82.06
0.0001,1.6516923904418945,82.06
0.0001,1.7216776609420776,82.06
0.0001,1.4370002746582031,82.06
0.0001,1.4915931224822998,82.06
0.0001,1.5623656511306763,82.06
0.0001,1.493292212486267,82.06
0.0001,1.355421781539917,82.06
0.0001,1.3760371208190918,82.06
0.0001,1.3713102340698242,82.06
0.0001,1.388319969177246,82.06
0.0001,1.3501347303390503,82.06
0.0001,1.3582898378372192,82.06
0.0001,1.1108554601669312,82.06
0.0001,1.621697187423706,82.06
0.0001,1.2125754356384277,82.06
0.0001,1.1423245668411255,82.06
0.0001,1.257434606552124,82.06
0.0001,1.2240939140319824,82.06
0.0001,1.4199050664901733,82.06
0.0001,1.0449957847595215,82.06
0.0001,1.3540698289871216,82.06
0.0001,1.0373647212982178,82.06
0.0001,1.219724416732788,82.06
0.0001,1.3227715492248535,82.06
0.0001,0.9662542939186096,82.06
0.0001,1.1269322633743286,82.06
0.0001,1.3273757696151733,82.06
0.0001,1.1212875843048096,82.06
0.0001,1.354544758796692,82.06
0.0001,1.0317347049713135,82.06
0.0001,1.0617612600326538,82.06
0.0001,1.1427814960479736,82.06
0.0001,1.1971862316131592,82.06
0.0001,0.9290338158607483,82.06
0.0001,1.112744688987732,82.06
0.0001,1.3331612348556519,82.06
0.0001,1.006272315979004,82.06
0.0001,1.1152373552322388,82.06
0.0001,1.0146424770355225,82.06
0.0001,0.7772361636161804,82.06
0.0001,0.9832910895347595,82.06
0.0001,1.0743157863616943,82.06
0.0001,1.0750077962875366,82.06
0.0001,1.0337692499160767,82.06
0.0001,0.9573089480400085,82.06
0.0001,1.100887417793274,82.06
0.0001,1.0604263544082642,82.06
0.0001,0.7524248957633972,82.06
0.0001,0.9804667234420776,82.06
0.0001,0.8434087634086609,82.06
0.0001,0.9081101417541504,82.06
0.0001,0.9266027808189392,82.06
0.0001,0.904010534286499,82.06
0.0001,1.1617802381515503,82.06
0.0001,0.9818404912948608,82.06
0.0001,1.0890064239501953,82.06
0.0001,1.0911903381347656,82.06
0.0001,0.9176561236381531,82.06
0.0001,0.8927432298660278,82.06
0.0001,0.7439981698989868,82.06
0.0001,0.8238988518714905,82.06
0.0001,0.8023938536643982,82.06
0.0001,0.9107654094696045,82.06
0.0001,0.7117365598678589,82.06
0.0001,0.8241174817085266,82.06
0.0001,0.8331789374351501,82.06
0.0001,0.9071381688117981,82.06
0.0001,0.7511079907417297,82.06
0.0001,0.805855393409729,82.06
0.0001,0.6439855098724365,82.06
0.0001,0.8969941139221191,82.06
0.0001,0.8424597382545471,82.06
0.0001,0.769334077835083,82.06
0.0001,0.9741933345794678,82.06
0.0001,0.9656936526298523,82.06
0.0001,0.7237585186958313,82.06
0.0001,0.6309555172920227,82.06
0.0001,0.8870620727539062,82.06
0.0001,0.8111695647239685,82.06
0.0001,0.8709574341773987,82.06
0.0001,0.6991318464279175,82.06
0.0001,0.8490564227104187,82.06
0.0001,0.9685727953910828,82.06
0.0001,0.9565749168395996,82.06
0.0001,0.980714738368988,82.06
0.0001,0.9287768602371216,82.06
0.0001,0.7395197749137878,82.06
0.0001,0.84503573179245,82.06
0.0001,0.744316816329956,82.06
0.0001,0.4653596580028534,82.06
0.0001,0.7615314722061157,82.06
0.0001,0.74078369140625,82.06
0.0001,0.8877506256103516,82.06
0.0001,0.8045087456703186,82.06
0.0001,0.8730432987213135,82.06
0.0001,1.0184322595596313,82.06
0.0001,0.8300939202308655,82.06
0.0001,0.7024993896484375,82.06
0.0001,0.6821666359901428,82.06
0.0001,0.5037150979042053,82.06
0.0001,0.8269811272621155,82.06
0.0001,0.7317164540290833,82.06
0.0001,0.7671911120414734,82.06
0.0001,0.6462552547454834,82.06
0.0001,0.827281653881073,82.06
0.0001,0.6849015951156616,82.06
0.0001,0.7232367396354675,82.06
0.0001,0.8695615530014038,82.06
0.0001,0.7162036895751953,82.06
0.0001,0.729474663734436,82.06
0.0001,0.935759961605072,82.06
0.0001,0.6519533395767212,82.06
0.0001,0.9596866965293884,82.06
0.0001,0.7616282105445862,82.06
0.0001,0.722028374671936,82.06
0.0001,0.700729250907898,82.06
0.0001,0.6164680123329163,82.06
0.0001,0.6146223545074463,82.06
0.0001,0.6843639016151428,82.06
0.0001,0.7927917242050171,82.06
0.0001,0.7350685000419617,82.06
0.0001,0.5334852337837219,82.06
0.0001,0.7441813945770264,82.06
0.0001,0.6185516715049744,82.06
0.0001,0.7822747826576233,82.06
0.0001,0.7565839886665344,82.06
0.0001,0.6678066253662109,82.06
0.0001,0.7064865231513977,82.06
0.0001,0.7324492931365967,82.06
0.0001,0.6630639433860779,82.06
0.0001,0.5335025191307068,82.06
0.0001,0.6327776908874512,82.06
0.0001,0.5348865985870361,82.06
0.0001,0.713866114616394,82.06
0.0001,0.5223352313041687,82.06
0.0001,0.6309069395065308,82.06
0.0001,0.637607991695404,82.06
0.0001,0.7560312151908875,82.06
0.0001,0.5154474377632141,82.06
0.0001,0.6075987219810486,82.06
0.0001,0.4943130910396576,82.06
0.0001,0.5101150274276733,82.06
0.0001,0.7307019829750061,82.06
0.0001,0.6877954006195068,82.06
0.0001,0.5513545870780945,82.06
0.0001,0.7270440459251404,82.06
0.0001,0.41321122646331787,82.06
0.0001,0.5901346802711487,82.06
0.0001,0.6896512508392334,82.06
0.0001,0.533036470413208,82.06
0.0001,0.6568949222564697,82.06
0.0001,0.4848742187023163,82.06
0.0001,0.7335611581802368,82.06
0.0001,0.5785161256790161,82.06
0.0001,0.567104160785675,82.06
0.0001,0.5552688241004944,82.06
0.0001,0.6088988184928894,82.06
0.0001,0.674879789352417,82.06
0.0001,0.588010311126709,82.06
0.0001,0.6301384568214417,82.06
0.0001,0.6269590854644775,82.06
0.0001,0.555269718170166,82.06
0.0001,0.5581955909729004,82.06
0.0001,0.5821852087974548,82.06
0.0001,0.6928438544273376,82.06
0.0001,0.47410914301872253,82.06
0.0001,0.5946807861328125,82.06
0.0001,0.7040993571281433,82.06
0.0001,0.5745404958724976,82.06
0.0001,0.6667417883872986,82.06
0.0001,0.602637767791748,82.06
0.0001,0.5949640870094299,82.06
0.0001,0.44711756706237793,82.06
0.0001,0.39828309416770935,82.06
0.0001,0.5524640083312988,82.06
0.0001,0.525865375995636,82.06
0.0001,0.41908061504364014,82.06
0.0001,0.4832727015018463,82.06
0.0001,0.5020982027053833,82.06
0.0001,0.5770140886306763,82.06
0.0001,0.6441569924354553,82.06
0.0001,0.6250566840171814,82.06
0.0001,0.5668613910675049,82.06
0.0001,0.5518892407417297,82.06
0.0001,0.42531880736351013,82.06
0.0001,0.3981725573539734,82.06
0.0001,0.5243621468544006,82.06
0.0001,0.5162587761878967,82.06
0.0001,0.5247065424919128,82.06
0.0001,0.6091667413711548,82.06
0.0001,0.6602099537849426,82.06
0.0001,0.45271968841552734,82.06
0.0001,0.5593012571334839,82.06
0.0001,0.5330116152763367,82.06
0.0001,0.5232449173927307,82.06
0.0001,0.4604746401309967,82.06
0.0001,0.39610618352890015,82.06
0.0001,0.6094211339950562,82.06
0.0001,0.5830034017562866,82.06
0.0001,0.5262103080749512,82.06
0.0001,0.5819804668426514,82.06
0.0001,0.6077350974082947,82.06
0.0001,0.46907541155815125,82.06
0.0001,0.53282630443573,82.06
0.0001,0.5934609174728394,82.06
0.0001,0.4225965440273285,82.06
0.0001,0.5353114008903503,82.06
0.0001,0.47837987542152405,82.06
0.0001,0.5977803468704224,82.06
0.0001,0.5712677836418152,82.06
0.0001,0.6502403616905212,82.06
0.0001,0.45356568694114685,82.06
0.0001,0.6068329811096191,82.06
0.0001,0.6251145601272583,82.06
0.0001,0.5521674156188965,82.06
0.0001,0.6363917589187622,82.06
0.0001,0.5088517665863037,82.06
0.0001,0.42751753330230713,82.06
0.0001,0.4124939739704132,82.06
0.0001,0.4938180148601532,82.06
0.0001,0.46750107407569885,82.06
0.0001,0.49718621373176575,82.06
0.0001,0.4812290370464325,82.06
0.0001,0.5947418808937073,82.06
0.0001,0.4056524932384491,82.06
0.0001,0.5371264219284058,82.06
0.0001,0.44491225481033325,82.06
0.0001,0.47587722539901733,82.06
0.0001,0.41367119550704956,82.06
0.0001,0.45769891142845154,82.06
0.0001,0.4962362051010132,82.06
0.0001,0.5411962866783142,82.06
0.0001,0.4185352027416229,82.06
0.0001,0.5272830128669739,82.06
0.0001,0.4411467909812927,82.06
0.0001,0.36115849018096924,82.06
0.0001,0.41720694303512573,82.06
0.0001,0.5748169422149658,82.06
0.0001,0.4591514468193054,82.06
0.0001,0.4271004796028137,82.06
0.0001,0.47164154052734375,82.06
0.0001,0.5356460809707642,82.06
0.0001,0.3859752416610718,82.06
0.0001,0.44660958647727966,82.06
0.0001,0.5072413682937622,82.06
0.0001,0.5266097784042358,82.06
0.0001,0.453614205121994,82.06
0.0001,0.4733985364437103,82.06
0.0001,0.3778059184551239,82.06
0.0001,0.3302873969078064,82.06
0.0001,0.31233930587768555,82.06
0.0001,0.4207864999771118,82.06
0.0001,0.371538907289505,82.06
0.0001,0.3440932035446167,82.06
0.0001,0.4218292534351349,82.06
0.0001,0.35732796788215637,82.06
0.0001,0.4449940025806427,82.06
0.0001,0.43181005120277405,82.06
0.0001,0.30000245571136475,82.06
0.0001,0.3444792926311493,82.06
0.0001,0.35439935326576233,82.06
0.0001,0.39104601740837097,82.06
0.0001,0.402535617351532,82.06
0.0001,0.4007801413536072,82.06
0.0001,0.34492653608322144,82.06
0.0001,0.4821980893611908,82.06
0.0001,0.43705663084983826,82.06
0.0001,0.4050562083721161,82.06
0.0001,0.3301413357257843,82.06
0.0001,0.4451437294483185,82.06
0.0001,0.39249929785728455,82.06
0.0001,0.36821386218070984,82.06
0.0001,0.41611066460609436,82.06
0.0001,0.43491917848587036,82.06
0.0001,0.3992539644241333,82.06
0.0001,0.4694579541683197,82.06
0.0001,0.3362070918083191,82.06
0.0001,0.32839006185531616,82.06
0.0001,0.36617791652679443,82.06
0.0001,0.42728129029273987,82.06
0.0001,0.33891236782073975,82.06
0.0001,0.46319615840911865,82.06
0.0001,0.3401637375354767,82.06
0.0001,0.4002425968647003,82.06
0.0001,0.38573378324508667,82.06
0.0001,0.23470281064510345,82.06
0.0001,0.4135452210903168,82.06
0.0001,0.5807821154594421,82.06
0.0001,0.4032225012779236,82.06
0.0001,0.457853227853775,82.06
0.0001,0.4911785423755646,82.06
0.0001,0.29811593890190125,82.06
0.0001,0.3444887697696686,82.06
0.0001,0.3530815839767456,82.06
0.0001,0.47962987422943115,82.06
0.0001,0.27267056703567505,82.06
0.0001,0.4188075661659241,82.06
0.0001,0.32835114002227783,82.06
0.0001,0.2877809703350067,82.06
0.0001,0.37062159180641174,82.06
0.0001,0.22568809986114502,82.06
0.0001,0.32904353737831116,82.06
0.0001,0.40461620688438416,82.06
0.0001,0.309893935918808,82.06
0.0001,0.47109878063201904,82.06
0.0001,0.3860732614994049,82.06
0.0001,0.379328191280365,82.06
0.0001,0.35572370886802673,82.06
0.0001,0.26905423402786255,82.06
0.0001,0.2520056962966919,82.06
0.0001,0.2673836350440979,82.06
0.0001,0.3503875732421875,82.06
0.0001,0.2741518020629883,82.06
0.0001,0.41950368881225586,82.06
0.0001,0.41424795985221863,82.06
0.0001,0.4016505777835846,82.06
0.0001,0.2938084006309509,82.06
0.0001,0.3797682225704193,82.06
0.0001,0.4331555664539337,82.06
0.0001,0.501865029335022,82.06
0.0001,0.34236592054367065,82.06
0.0001,0.2475452423095703,82.06
0.0001,0.2755779027938843,82.06
0.0001,0.31167951226234436,82.06
0.0001,0.3226917088031769,82.06
0.0001,0.276410311460495,82.06
0.0001,0.4164018929004669,82.06
0.0001,0.3656997084617615,82.06
0.0001,0.3488180935382843,82.06
0.0001,0.3732522428035736,82.06
0.0001,0.3341825604438782,82.06
0.0001,0.382773756980896,82.06
0.0001,0.3213385045528412,82.06
0.0001,0.40252044796943665,82.06
0.0001,0.21375375986099243,82.06
0.0001,0.37950894236564636,82.06
0.0001,0.3397608697414398,82.06
0.0001,0.2815515697002411,82.06
0.0001,0.3264308571815491,82.06
0.0001,0.19988615810871124,82.06
0.0001,0.4255096912384033,82.06
0.0001,0.34649354219436646,82.06
0.0001,0.32814836502075195,82.06
0.0001,0.22419919073581696,82.06
0.0001,0.1935325562953949,82.06
0.0001,0.2462031990289688,82.06
0.0001,0.32591432332992554,82.06
0.0001,0.2073386013507843,82.06
0.0001,0.23111505806446075,82.06
0.0001,0.34069228172302246,82.06
0.0001,0.24536842107772827,82.06
0.0001,0.24672487378120422,82.06
0.0001,0.3518289625644684,82.06
0.0001,0.4053235650062561,82.06
0.0001,0.2524172365665436,82.06
0.0001,0.30883827805519104,82.06
0.0001,0.3357187509536743,82.06
0.0001,0.2779880166053772,82.06
0.0001,0.2502729296684265,82.06
0.0001,0.2694735825061798,82.06
0.0001,0.38940927386283875,82.06
0.0001,0.20408758521080017,82.06
0.0001,0.3066539168357849,82.06
0.0001,0.25635337829589844,82.06
0.0001,0.3493310213088989,82.06
0.0001,0.26525071263313293,82.06
0.0001,0.3085269629955292,82.06
0.0001,0.15351258218288422,82.06
0.0001,0.4034873843193054,82.06
0.0001,0.31418415904045105,82.06
0.0001,0.28681522607803345,82.06
0.0001,0.19175191223621368,82.06
0.0001,0.2600635588169098,82.06
0.0001,0.1893264204263687,82.06
0.0001,0.28051719069480896,82.06
0.0001,0.1803303062915802,82.06
0.0001,0.25333482027053833,82.06
0.0001,0.3031587600708008,82.06
0.0001,0.2381053864955902,82.06
0.0001,0.2534664273262024,82.06
0.0001,0.23833739757537842,82.06
0.0001,0.25080201029777527,82.06
0.0001,0.2807895541191101,82.06
0.0001,0.29270046949386597,82.06
0.0001,0.2453661859035492,82.06
0.0001,0.22351963818073273,82.06
0.0001,0.26769334077835083,82.06
0.0001,0.2891038656234741,82.06
0.0001,0.2600906789302826,82.06
0.0001,0.2960576117038727,82.06
0.0001,0.33292853832244873,82.06
0.0001,0.20135734975337982,82.06
0.0001,0.15287309885025024,82.06
0.0001,0.21444590389728546,82.06
0.0001,0.39312341809272766,82.06
0.0001,0.25611117482185364,82.06
0.0001,0.2199745923280716,82.06
0.0001,0.30083054304122925,82.06
0.0001,0.315239816904068,82.06
0.0001,0.21910041570663452,82.06
0.0001,0.26632368564605713,82.06
0.0001,0.26674336194992065,82.06
0.0001,0.28324657678604126,82.06
0.0001,0.1641194373369217,82.06
0.0001,0.1789432018995285,82.06
0.0001,0.31151479482650757,82.06
0.0001,0.2886030375957489,82.06
0.0001,0.24273750185966492,82.06
0.0001,0.3736894726753235,82.06
0.0001,0.2506784498691559,82.06
