weight1,weight2,weight3,weight4,weight5,weight_change1,weight_change2,weight_change3,weight_change4,weight_change5,accuracy_before_train,accuracy_after_train_true,accuracy_after_train_false
10.0,11.0,12.0,13.0,14.0,9.03492546081543,10.22912883758545,11.251497268676758,12.412283897399902,13.924695014953613,62.22,69.58,68.34
