lr,loss_train,accuracy_validation
0.001,6.388685703277588,48.74
0.001,3.73903751373291,48.74
0.001,4.178745269775391,48.74
0.001,3.9273178577423096,48.74
0.001,3.9387054443359375,48.74
0.001,3.3799407482147217,48.74
0.001,3.5946130752563477,48.74
0.001,4.206338882446289,48.74
0.001,3.5124056339263916,48.74
0.001,4.025508880615234,48.74
0.001,3.8494982719421387,48.74
0.001,3.666274070739746,48.74
0.001,4.300316333770752,48.74
0.001,3.5153462886810303,48.74
0.001,3.523707389831543,48.74
0.001,3.400053024291992,48.74
0.001,3.1442208290100098,48.74
0.001,3.268826484680176,48.74
0.001,2.98970890045166,48.74
0.001,3.0174832344055176,48.74
0.001,2.8078320026397705,48.74
0.001,2.6962060928344727,48.74
0.001,2.8981518745422363,48.74
0.001,2.6669647693634033,48.74
0.001,2.7105703353881836,48.74
0.001,2.8686251640319824,48.74
0.001,2.5793824195861816,48.74
0.001,2.3416900634765625,48.74
0.001,2.614741563796997,48.74
0.001,2.5175740718841553,48.74
0.001,2.7125542163848877,48.74
0.001,2.5699026584625244,48.74
0.001,2.937094211578369,48.74
0.001,2.532588243484497,48.74
0.001,2.577134370803833,48.74
0.001,2.5098559856414795,48.74
0.001,2.7002475261688232,48.74
0.001,2.5168306827545166,48.74
0.001,2.62715482711792,48.74
0.001,2.3417539596557617,48.74
0.001,2.1782076358795166,48.74
0.001,2.2886579036712646,48.74
0.001,2.3828253746032715,48.74
0.001,2.4045565128326416,48.74
0.001,2.512333393096924,48.74
0.001,2.5066888332366943,48.74
0.001,2.796769618988037,48.74
0.001,2.271186113357544,48.74
0.001,2.229605197906494,48.74
0.001,2.386608123779297,48.74
0.001,2.247692584991455,48.74
0.001,2.5155951976776123,48.74
0.001,2.3486621379852295,48.74
0.001,2.174781560897827,48.74
0.001,2.307583808898926,48.74
0.001,2.226081371307373,48.74
0.001,2.2069029808044434,48.74
0.001,2.3321497440338135,48.74
0.001,2.036242723464966,48.74
0.001,2.531928777694702,48.74
0.001,2.3556766510009766,48.74
0.001,2.299114227294922,48.74
0.001,2.3217241764068604,48.74
0.001,2.3559610843658447,48.74
0.001,2.088533401489258,48.74
0.001,1.9373496770858765,48.74
0.001,2.1091268062591553,48.74
0.001,2.2090306282043457,48.74
0.001,2.4184298515319824,48.74
0.001,2.182400941848755,48.74
0.001,2.023066759109497,48.74
0.001,2.291034698486328,48.74
0.001,2.4070985317230225,48.74
0.001,2.003249168395996,48.74
0.001,2.3823070526123047,48.74
0.001,2.089780807495117,48.74
0.001,2.325770616531372,48.74
0.001,2.362016201019287,48.74
0.001,2.2510485649108887,48.74
0.001,1.9829437732696533,48.74
0.001,2.289799451828003,48.74
0.001,2.0357511043548584,48.74
0.001,1.7041206359863281,48.74
0.001,2.539074659347534,48.74
0.001,2.0862724781036377,48.74
0.001,1.8197375535964966,48.74
0.001,2.1245827674865723,48.74
0.001,1.8153997659683228,48.74
0.001,1.987480878829956,48.74
0.001,2.2074790000915527,48.74
0.001,2.4086294174194336,48.74
0.001,1.8803611993789673,48.74
0.001,2.158729076385498,48.74
0.001,2.063894748687744,48.74
0.001,1.9752296209335327,48.74
0.001,1.914139747619629,48.74
0.001,2.208369493484497,48.74
0.001,2.031558036804199,48.74
